ID,Title,Artist,Album,Track,Date,Length,Path,Format
1,Unchain My Heart,Ebi,Single Track,-,1972,04:31,/var/home/miladsharifiteh/Music/Ebi/Unchain My Heart.mp3,mp3
2,Vaghti Be Masti Miresam,Ebi,Single Track,-,1973,02:18,/var/home/miladsharifiteh/Music/Ebi/Vaghti Be Masti Miresam.mp3,mp3
3,What Is Love,Ebi,Single Track,-,1972,04:28,/var/home/miladsharifiteh/Music/Ebi/What Is Love.mp3,mp3
4,Ba To,Ebi,Single Track,-,1972,05:01,/var/home/miladsharifiteh/Music/Ebi/Ba To.mp3,mp3
5,Mahi,Ebi,Single Track,-,1973,01:00,/var/home/miladsharifiteh/Music/Ebi/Mahi.mp3,mp3
6,Deltangi,Ebi,Single Track,-,1977,06:20,/var/home/miladsharifiteh/Music/Ebi/Deltangi.mp3,mp3
7,Enghelabe Sefid,Ebi,Single Track,-,2018,00:26,/var/home/miladsharifiteh/Music/Ebi/Enghelabe Sefid.mp3,mp3
8,Ghorbat,Ebi,Single Track,-,1983,02:50,/var/home/miladsharifiteh/Music/Ebi/Ghorbat.mp3,mp3
9,Hamzabounam Bash,Ebi,Single Track,-,1983,01:22,/var/home/miladsharifiteh/Music/Ebi/Hamzabounam Bash.mp3,mp3
10,Jahane Sevvom,Ebi,Single Track,-,1994,06:21,/var/home/miladsharifiteh/Music/Ebi/Jahane Sevvom.mp3,mp3
11,Jodaei,Ebi,Single Track,-,1974,04:56,/var/home/miladsharifiteh/Music/Ebi/Jodaei.mp3,mp3
12,Ketabe Soukhteh,Ebi,Single Track,-,1974,03:56,/var/home/miladsharifiteh/Music/Ebi/Ketabe Soukhteh.mp3,mp3
13,Maste Cheshat (Etod),Ebi,Single Track,-,1996,04:21,/var/home/miladsharifiteh/Music/Ebi/Maste Cheshat (Etod).mp3,mp3
14,Pir,Ebi,Single Track,-,1973,10:25,/var/home/miladsharifiteh/Music/Ebi/Pir.mp3,mp3
15,Rahe Man,Ebi,Single Track,-,1999,09:13,/var/home/miladsharifiteh/Music/Ebi/Rahe Man.mp3,mp3
16,Roustaei,Ebi,Single Track,-,1973,06:30,/var/home/miladsharifiteh/Music/Ebi/Roustaei.mp3,mp3
17,Sayeh,Ebi,Single Track,-,1975,03:19,/var/home/miladsharifiteh/Music/Ebi/Sayeh.mp3,mp3
18,Hayahou,Ebi,Single Track,-,1974,06:28,/var/home/miladsharifiteh/Music/Ebi/Hayahou.mp3,mp3
19,Tapesh,Ebi,Single Track,-,1974,03:58,/var/home/miladsharifiteh/Music/Ebi/Tapesh.mp3,mp3
20,Tohmat,Ebi,Single Track,-,1972,02:38,/var/home/miladsharifiteh/Music/Ebi/Tohmat.mp3,mp3
21,Vaedeh,Ebi,Single Track,-,1975,03:03,/var/home/miladsharifiteh/Music/Ebi/Vaedeh.mp3,mp3
22,Zalem,Ebi,Single Track,-,1994,03:29,/var/home/miladsharifiteh/Music/Ebi/Zalem.mp3,mp3
23,Zamin Larzid,Ebi,Single Track,-,1996,12:07,/var/home/miladsharifiteh/Music/Ebi/Zamin Larzid.mp3,mp3
24,Zanjiro Varchin,Ebi,Single Track,-,1999,03:37,/var/home/miladsharifiteh/Music/Ebi/Zanjiro Varchin.mp3,mp3
25,Pariya,Ebi,Single Track,-,1999,14:44,/var/home/miladsharifiteh/Music/Ebi/Pariya.mp3,mp3
26,Rahm Kon,Ebi,Avang 4,1,1977,05:17,/var/home/miladsharifiteh/Music/Ebi/Avang 4/1-Rahm Kon.mp3,mp3
27,Khorjin,Ebi,Avang 4,10,1977,08:54,/var/home/miladsharifiteh/Music/Ebi/Avang 4/10-Khorjin.mp3,mp3
28,To Ki Hasti,Ebi,Avang 4,11,1977,04:05,/var/home/miladsharifiteh/Music/Ebi/Avang 4/11-To Ki Hasti.mp3,mp3
29,Sayeh,Ebi,Avang 4,12,1977,06:15,/var/home/miladsharifiteh/Music/Ebi/Avang 4/12-Sayeh.mp3,mp3
30,Shabe Marde Tanha,Ebi,Avang 4,2,1977,07:03,/var/home/miladsharifiteh/Music/Ebi/Avang 4/2-Shabe Marde Tanha.mp3,mp3
31,Shekar,Ebi,Avang 4,3,1977,03:41,/var/home/miladsharifiteh/Music/Ebi/Avang 4/3-Shekar.mp3,mp3
32,Badragheh,Ebi,Avang 4,4,1977,04:32,/var/home/miladsharifiteh/Music/Ebi/Avang 4/4-Badragheh.mp3,mp3
33,Sabad,Ebi,Avang 4,5,1977,06:55,/var/home/miladsharifiteh/Music/Ebi/Avang 4/5-Sabad.mp3,mp3
34,Asal,Ebi,Avang 4,6,1977,05:37,/var/home/miladsharifiteh/Music/Ebi/Avang 4/6-Asal.mp3,mp3
35,Milad,Ebi,Avang 4,7,1977,04:49,/var/home/miladsharifiteh/Music/Ebi/Avang 4/7-Milad.mp3,mp3
36,Asir,Ebi,Avang 4,8,1977,03:38,/var/home/miladsharifiteh/Music/Ebi/Avang 4/8-Asir.mp3,mp3
37,Cheshmeh,Ebi,Avang 4,9,1977,03:41,/var/home/miladsharifiteh/Music/Ebi/Avang 4/9-Cheshmeh.mp3,mp3
38,Fereshteh,Ebi,Live In Concert At The Royal Albert Hall,9,2010,03:23,/var/home/miladsharifiteh/Music/Ebi/Live In Concert At The Royal Albert Hall/9-Fereshteh.mp3,mp3
39,Sabad Sabad,Ebi,Live In Concert At The Royal Albert Hall,10,2010,06:46,/var/home/miladsharifiteh/Music/Ebi/Live In Concert At The Royal Albert Hall/10-Sabad Sabad.mp3,mp3
40,Interview With Ebi (Ending),Ebi,Live In Concert At The Royal Albert Hall,11,2010,01:17,/var/home/miladsharifiteh/Music/Ebi/Live In Concert At The Royal Albert Hall/11-Interview With Ebi (Ending).mp3,mp3
41,Khalije Fars,Ebi,Live In Concert At The Royal Albert Hall,8,2010,05:05,/var/home/miladsharifiteh/Music/Ebi/Live In Concert At The Royal Albert Hall/8-Khalije Fars.mp3,mp3
42,Kolbeh,Ebi,Live In Concert At The Royal Albert Hall,7,2010,05:12,/var/home/miladsharifiteh/Music/Ebi/Live In Concert At The Royal Albert Hall/7-Kolbeh.mp3,mp3
43,Ghorbat,Ebi,Live In Concert At The Royal Albert Hall,6,2010,04:44,/var/home/miladsharifiteh/Music/Ebi/Live In Concert At The Royal Albert Hall/6-Ghorbat.mp3,mp3
44,Interview With Ebi (Beginning),Ebi,Live In Concert At The Royal Albert Hall,1,2010,02:02,/var/home/miladsharifiteh/Music/Ebi/Live In Concert At The Royal Albert Hall/1-Interview With Ebi (Beginning).mp3,mp3
45,Behind The Scene,Ebi,Live In Concert At The Royal Albert Hall,2,2010,07:44,/var/home/miladsharifiteh/Music/Ebi/Live In Concert At The Royal Albert Hall/2-Behind The Scene.mp3,mp3
46,Shabe Marde Tanha,Ebi,Live In Concert At The Royal Albert Hall,3,2010,03:20,/var/home/miladsharifiteh/Music/Ebi/Live In Concert At The Royal Albert Hall/3-Shabe Marde Tanha.mp3,mp3
47,Shekar,Ebi,Live In Concert At The Royal Albert Hall,4,2010,04:19,/var/home/miladsharifiteh/Music/Ebi/Live In Concert At The Royal Albert Hall/4-Shekar.mp3,mp3
48,Navazesh,Ebi,Live In Concert At The Royal Albert Hall,5,2010,04:24,/var/home/miladsharifiteh/Music/Ebi/Live In Concert At The Royal Albert Hall/5-Navazesh.mp3,mp3
49,Setarehaye Sorbi,Ebi,Setarehaye Sorbi,1,1995,05:04,/var/home/miladsharifiteh/Music/Ebi/Setarehaye Sorbi/1-Setarehaye Sorbi.mp3,mp3
50,Ki Ashkato Pak Mikoneh,Ebi,Setarehaye Sorbi,2,1995,04:58,/var/home/miladsharifiteh/Music/Ebi/Setarehaye Sorbi/2-Ki Ashkato Pak Mikoneh.mp3,mp3
51,Akhare Ghesseh,Ebi,Setarehaye Sorbi,3,1995,05:05,/var/home/miladsharifiteh/Music/Ebi/Setarehaye Sorbi/3-Akhare Ghesseh.mp3,mp3
52,Shab Geryeh,Ebi,Setarehaye Sorbi,4,1995,05:13,/var/home/miladsharifiteh/Music/Ebi/Setarehaye Sorbi/4-Shab Geryeh.mp3,mp3
53,Aghaghi,Ebi,Setarehaye Sorbi,5,1995,05:46,/var/home/miladsharifiteh/Music/Ebi/Setarehaye Sorbi/5-Aghaghi.mp3,mp3
54,Ghebleh,Ebi,Setarehaye Sorbi,6,1995,04:39,/var/home/miladsharifiteh/Music/Ebi/Setarehaye Sorbi/6-Ghebleh.mp3,mp3
55,Adat,Ebi,Setarehaye Sorbi,7,1995,05:06,/var/home/miladsharifiteh/Music/Ebi/Setarehaye Sorbi/7-Adat.mp3,mp3
56,Winter,Ebi,Setarehaye Sorbi,8,1995,03:34,/var/home/miladsharifiteh/Music/Ebi/Setarehaye Sorbi/8-Winter.mp3,mp3
57,Khorshide Bi Hejab,Ebi,Gharibeh,3,1992,04:49,/var/home/miladsharifiteh/Music/Ebi/Gharibeh/3-Khorshide Bi Hejab.mp3,mp3
58,Hezaro Yek Shab,Ebi,Gharibeh,4,1992,04:24,/var/home/miladsharifiteh/Music/Ebi/Gharibeh/4-Hezaro Yek Shab.mp3,mp3
59,Abi,Ebi,Gharibeh,5,1992,04:55,/var/home/miladsharifiteh/Music/Ebi/Gharibeh/5-Abi.mp3,mp3
60,Ghased,Ebi,Gharibeh,6,1992,03:46,/var/home/miladsharifiteh/Music/Ebi/Gharibeh/6-Ghased.mp3,mp3
61,Khaneye Sorkh,Ebi,Gharibeh,7,1992,04:57,/var/home/miladsharifiteh/Music/Ebi/Gharibeh/7-Khaneye Sorkh.mp3,mp3
62,Hamdam,Ebi,Gharibeh,1,1992,04:25,/var/home/miladsharifiteh/Music/Ebi/Gharibeh/1-Hamdam.mp3,mp3
63,Gharibeh,Ebi,Gharibeh,2,1992,04:29,/var/home/miladsharifiteh/Music/Ebi/Gharibeh/2-Gharibeh.mp3,mp3
64,Akhare Ghesseh,Ebi,Live In Concert The Greek Thetre 2,1,1996,06:01,/var/home/miladsharifiteh/Music/Ebi/Live In Concert The Greek Theatre 2/1-Akhare Ghesseh.mp3,mp3
65,Shabe Marde Tanha,Ebi,Live In Concert The Greek Thetre 2,2,1996,04:13,/var/home/miladsharifiteh/Music/Ebi/Live In Concert The Greek Theatre 2/2-Shabe Marde Tanha.mp3,mp3
66,Jaebeye Javaher,Ebi,Live In Concert The Greek Thetre 2,3,1996,05:02,/var/home/miladsharifiteh/Music/Ebi/Live In Concert The Greek Theatre 2/3-Jaebeye Javaher.mp3,mp3
67,Vajheh,Ebi,Live In Concert The Greek Thetre 2,4,1996,06:49,/var/home/miladsharifiteh/Music/Ebi/Live In Concert The Greek Theatre 2/4-Vajheh.mp3,mp3
68,Dokhtar Ahvazi,Ebi,Live In Concert The Greek Thetre 2,5,1996,04:13,/var/home/miladsharifiteh/Music/Ebi/Live In Concert The Greek Theatre 2/5-Dokhtar Ahvazi.mp3,mp3
69,Ghorbat,Ebi,Live In Concert The Greek Thetre 2,6,1996,10:09,/var/home/miladsharifiteh/Music/Ebi/Live In Concert The Greek Theatre 2/6-Ghorbat.mp3,mp3
70,Nazi Naz Kon,Ebi,Live In Concert The Greek Thetre 2,7,1996,06:07,/var/home/miladsharifiteh/Music/Ebi/Live In Concert The Greek Theatre 2/7-Nazi Naz Kon.mp3,mp3
71,Setareye Donbaledar,Ebi,Live In Concert The Greek Thetre 2,8,1996,05:04,/var/home/miladsharifiteh/Music/Ebi/Live In Concert The Greek Theatre 2/8-Setareye Donbaledar.mp3,mp3
72,Pichak,Ebi,Live In Concert The Greek Thetre 2,9,1996,06:52,/var/home/miladsharifiteh/Music/Ebi/Live In Concert The Greek Theatre 2/9-Pichak.mp3,mp3
73,Vaghtesheh,Ebi,Taje Taraneh,1,1997,04:16,/var/home/miladsharifiteh/Music/Ebi/Taje Taraneh/1-Vaghtesheh.mp3,mp3
74,Khabam Ya Bidaram,Ebi,Taje Taraneh,2,1997,03:47,/var/home/miladsharifiteh/Music/Ebi/Taje Taraneh/2-Khabam Ya Bidaram.mp3,mp3
75,Daryaei,Ebi,Taje Taraneh,3,1997,05:43,/var/home/miladsharifiteh/Music/Ebi/Taje Taraneh/3-Daryaei.mp3,mp3
76,Hamsafar,Ebi,Taje Taraneh,4,1997,05:27,/var/home/miladsharifiteh/Music/Ebi/Taje Taraneh/4-Hamsafar.mp3,mp3
77,Pol,Ebi,Taje Taraneh,5,1997,05:54,/var/home/miladsharifiteh/Music/Ebi/Taje Taraneh/5-Pol.mp3,mp3
78,Bavar Kon,Ebi,Taje Taraneh,6,1997,03:19,/var/home/miladsharifiteh/Music/Ebi/Taje Taraneh/6-Bavar Kon.mp3,mp3
79,Shabe Shisheei,Ebi,Taje Taraneh,7,1997,03:31,/var/home/miladsharifiteh/Music/Ebi/Taje Taraneh/7-Shabe Shisheei.mp3,mp3
80,Khorshid Khanoum,Ebi,Khorshid Khanoum,1,2001,05:05,/var/home/miladsharifiteh/Music/Ebi/Khorshid Khanoum/1-Khorshid Khanoum.mp3,mp3
81,Hezaro Yek Shab,Ebi,Khorshid Khanoum,2,2001,04:26,/var/home/miladsharifiteh/Music/Ebi/Khorshid Khanoum/2-Hezaro Yek Shab.mp3,mp3
82,Che Bayad Kard,Ebi,Khorshid Khanoum,3,2001,05:10,/var/home/miladsharifiteh/Music/Ebi/Khorshid Khanoum/3-Che Bayad Kard.mp3,mp3
83,Javab,Ebi,Khorshid Khanoum,4,2001,05:43,/var/home/miladsharifiteh/Music/Ebi/Khorshid Khanoum/4-Javab.mp3,mp3
84,Mohtaj,Ebi,Khorshid Khanoum,5,2001,05:20,/var/home/miladsharifiteh/Music/Ebi/Khorshid Khanoum/5-Mohtaj.mp3,mp3
85,Setareye Donbaledar,Ebi,Khorshid Khanoum,6,2001,05:37,/var/home/miladsharifiteh/Music/Ebi/Khorshid Khanoum/6-Setareye Donbaledar.mp3,mp3
86,Gharibeh,Ebi,Khorshid Khanoum,7,2001,04:29,/var/home/miladsharifiteh/Music/Ebi/Khorshid Khanoum/7-Gharibeh.mp3,mp3
87,Ghased,Ebi,Khorshid Khanoum,8,2001,03:43,/var/home/miladsharifiteh/Music/Ebi/Khorshid Khanoum/8-Ghased.mp3,mp3
88,Nazi Naz Kon,Ebi,Nazi Naz Kon,1,1991,05:16,/var/home/miladsharifiteh/Music/Ebi/Nazi Naz Kon/1-Nazi Naz Kon.mp3,mp3
89,Sayeh,Ebi,Nazi Naz Kon,10,1991,06:15,/var/home/miladsharifiteh/Music/Ebi/Nazi Naz Kon/10-Sayeh.mp3,mp3
90,Shabe Zakhmi,Ebi,Nazi Naz Kon,11,1991,06:09,/var/home/miladsharifiteh/Music/Ebi/Nazi Naz Kon/11-Shabe Zakhmi.mp3,mp3
91,Pouste Shir,Ebi,Nazi Naz Kon,2,1991,03:11,/var/home/miladsharifiteh/Music/Ebi/Nazi Naz Kon/2-Pouste Shir.mp3,mp3
92,Kandou,Ebi,Nazi Naz Kon,3,1991,04:32,/var/home/miladsharifiteh/Music/Ebi/Nazi Naz Kon/3-Kandou.mp3,mp3
93,Badragheh,Ebi,Nazi Naz Kon,4,1991,05:01,/var/home/miladsharifiteh/Music/Ebi/Nazi Naz Kon/4-Badragheh.mp3,mp3
94,Shabe Marde Tanha,Ebi,Nazi Naz Kon,5,1991,07:06,/var/home/miladsharifiteh/Music/Ebi/Nazi Naz Kon/5-Shabe Marde Tanha.mp3,mp3
95,Milad,Ebi,Nazi Naz Kon,6,1991,04:49,/var/home/miladsharifiteh/Music/Ebi/Nazi Naz Kon/6-Milad.mp3,mp3
96,Baghe Bolour,Ebi,Nazi Naz Kon,7,1991,05:16,/var/home/miladsharifiteh/Music/Ebi/Nazi Naz Kon/7-Baghe Bolour.mp3,mp3
97,Bado Bisheh,Ebi,Nazi Naz Kon,8,1991,05:15,/var/home/miladsharifiteh/Music/Ebi/Nazi Naz Kon/8-Bado Bisheh.mp3,mp3
98,Sadegiye Mara Bebakhsh,Ebi,Nazi Naz Kon,9,1991,04:23,/var/home/miladsharifiteh/Music/Ebi/Nazi Naz Kon/9-Sadegiye Mara Bebakhsh.mp3,mp3
99,Shabzadeh,Ebi,48 Golden Hits,25,2007,04:55,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/25-Shabzadeh.mp3,mp3
100,Kandou,Ebi,48 Golden Hits,26,2007,04:29,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/26-Kandou.mp3,mp3
101,Sadegiye Mara Bebakhsh,Ebi,48 Golden Hits,27,2007,04:22,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/27-Sadegiye Mara Bebakhsh.mp3,mp3
102,Delbar,Ebi,48 Golden Hits,28,2007,04:29,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/28-Delbar.mp3,mp3
103,Dorahi,Ebi,48 Golden Hits,29,2007,04:33,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/29-Dorahi.mp3,mp3
104,Begou Ey Yar Begou,Ebi,48 Golden Hits,30,2007,04:39,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/30-Begou Ey Yar Begou.mp3,mp3
105,Atal Matal,Ebi,48 Golden Hits,31,2007,05:28,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/31-Atal Matal.mp3,mp3
106,Khakestari,Ebi,48 Golden Hits,32,2007,04:42,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/32-Khakestari.mp3,mp3
107,Mano Bebakhsh,Ebi,48 Golden Hits,33,2007,04:15,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/33-Mano Bebakhsh.mp3,mp3
108,Chera Chera,Ebi,48 Golden Hits,34,2007,05:08,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/34-Chera Chera.mp3,mp3
109,Nagou Ba Man,Ebi,48 Golden Hits,35,2007,04:54,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/35-Nagou Ba Man.mp3,mp3
110,Pir,Ebi,48 Golden Hits,36,2007,05:27,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/36-Pir.mp3,mp3
111,Golvajheh,Ebi,48 Golden Hits,37,2007,04:25,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/37-Golvajheh.mp3,mp3
112,Borj,Ebi,48 Golden Hits,38,2007,06:02,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/38-Borj.mp3,mp3
113,Paeiz,Ebi,48 Golden Hits,39,2007,04:23,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/39-Paeiz.mp3,mp3
114,Rahm Kon,Ebi,48 Golden Hits,40,2007,05:14,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/40-Rahm Kon.mp3,mp3
115,Nouno Paniro Sabzi,Ebi,48 Golden Hits,41,2007,08:56,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/41-Nouno Paniro Sabzi.mp3,mp3
116,Kouhe Yakh,Ebi,48 Golden Hits,42,2007,05:19,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/42-Kouhe Yakh.mp3,mp3
117,Manzel Be Manzel,Ebi,48 Golden Hits,43,2007,04:33,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/43-Manzel Be Manzel.mp3,mp3
118,Hamdam,Ebi,48 Golden Hits,44,2007,05:14,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/44-Hamdam.mp3,mp3
119,Geryeye Masti,Ebi,48 Golden Hits,45,2007,04:36,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/45-Geryeye Masti.mp3,mp3
120,Hilat Raha Kon,Ebi,48 Golden Hits,46,2007,05:28,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/46-Hilat Raha Kon.mp3,mp3
121,Baghe Bolour,Ebi,48 Golden Hits,47,2007,05:14,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/47-Baghe Bolour.mp3,mp3
122,Pol,Ebi,48 Golden Hits,48,2007,05:12,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/48-Pol.mp3,mp3
123,Khalij,Ebi,48 Golden Hits,1,2007,04:20,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/1-Khalij.mp3,mp3
124,Goriz,Ebi,48 Golden Hits,2,2007,05:20,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/2-Goriz.mp3,mp3
125,Medade Rangi,Ebi,48 Golden Hits,3,2007,05:01,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/3-Medade Rangi.mp3,mp3
126,Shekar,Ebi,48 Golden Hits,4,2007,03:37,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/4-Shekar.mp3,mp3
127,Asal,Ebi,48 Golden Hits,5,2007,05:33,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/5-Asal.mp3,mp3
128,Pichak,Ebi,48 Golden Hits,6,2007,03:56,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/6-Pichak.mp3,mp3
129,Ghorbat,Ebi,48 Golden Hits,7,2007,04:48,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/7-Ghorbat.mp3,mp3
130,Raze Hamishegi,Ebi,48 Golden Hits,8,2007,04:41,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/8-Raze Hamishegi.mp3,mp3
131,Ghesseye Eshgh,Ebi,48 Golden Hits,9,2007,04:08,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/9-Ghesseye Eshgh.mp3,mp3
132,Safar,Ebi,48 Golden Hits,10,2007,04:54,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/10-Safar.mp3,mp3
133,Khab,Ebi,48 Golden Hits,11,2007,05:01,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/11-Khab.mp3,mp3
134,Kolbeye Man,Ebi,48 Golden Hits,12,2007,06:42,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/12-Kolbeye Man.mp3,mp3
135,Khanoum Gol,Ebi,48 Golden Hits,13,2007,04:07,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/13-Khanoum Gol.mp3,mp3
136,Nazi Naz Kon,Ebi,48 Golden Hits,14,2007,05:15,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/14-Nazi Naz Kon.mp3,mp3
137,Pouste Shir,Ebi,48 Golden Hits,15,2007,03:10,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/15-Pouste Shir.mp3,mp3
138,Shoma,Ebi,48 Golden Hits,16,2007,04:41,/var/home/miladsharifiteh/Music/Ebi/48 Golden Hits/16-Shoma.mp3,mp3
