ID,Title,Artist,Album,Track,Date,Length,Path,Format
467,Do You Know,Sabin,Yaram Kou,10,2002,03:48,/var/home/miladsharifiteh/Music/Various Artists/Yaram Kou/10-Do You Know.mp3,mp3
468,Makhlough (Instrumental),Manouchehr Cheshmazar,Yaram Kou,11,2002,04:01,/var/home/miladsharifiteh/Music/Various Artists/Yaram Kou/11-Makhlough (Instrumental).mp3,mp3
469,Sarab,Siavash Ghomayshi,Yaram Kou,2,2002,04:28,/var/home/miladsharifiteh/Music/Various Artists/Yaram Kou/2-Sarab.mp3,mp3
470,Yaram Kou,Faramarz Aslani,Yaram Kou,3,2002,04:07,/var/home/miladsharifiteh/Music/Various Artists/Yaram Kou/3-Yaram Kou.mp3,mp3
471,Shenidam,Shohreh,Yaram Kou,4,2002,05:27,/var/home/miladsharifiteh/Music/Various Artists/Yaram Kou/4-Shenidam.mp3,mp3
472,Hediyeh,Siavash Ghomayshi,Yaram Kou,5,2002,06:23,/var/home/miladsharifiteh/Music/Various Artists/Yaram Kou/5-Hediyeh.mp3,mp3
473,Del Asireh,Faramarz Aslani,Yaram Kou,6,2002,03:07,/var/home/miladsharifiteh/Music/Various Artists/Yaram Kou/6-Del Asireh.mp3,mp3
474,Sayeh,Siavash Ghomayshi,Yaram Kou,7,2002,06:07,/var/home/miladsharifiteh/Music/Various Artists/Yaram Kou/7-Sayeh.mp3,mp3
475,Marmar,Shohreh,Yaram Kou,8,2002,05:20,/var/home/miladsharifiteh/Music/Various Artists/Yaram Kou/8-Marmar.mp3,mp3
476,Kash Az Avval,Siavash Ghomayshi,Yaram Kou,9,2002,05:09,/var/home/miladsharifiteh/Music/Various Artists/Yaram Kou/9-Kash Az Avval.mp3,mp3
477,Ziyarat,Shohreh,Ziyarat,1,1993,05:01,/var/home/miladsharifiteh/Music/Various Artists/Ziyarat/1-Ziyarat.mp3,mp3
478,Do Parandeh,Sattar,Ziyarat,2,1993,04:53,/var/home/miladsharifiteh/Music/Various Artists/Ziyarat/2-Do Parandeh.mp3,mp3
479,Madarbozorg,Ebi,Ziyarat,3,1993,04:07,/var/home/miladsharifiteh/Music/Various Artists/Ziyarat/3-Madarbozorg.mp3,mp3
480,Gereftar,Shohreh,Ziyarat,4,1993,05:00,/var/home/miladsharifiteh/Music/Various Artists/Ziyarat/4-Gereftar.mp3,mp3
481,Amadi,Sattar,Ziyarat,5,1993,05:58,/var/home/miladsharifiteh/Music/Various Artists/Ziyarat/5-Amadi.mp3,mp3
482,Mikham Az Khodam Begam,Shohreh,Ziyarat,6,1993,07:09,/var/home/miladsharifiteh/Music/Various Artists/Ziyarat/6-Mikham Az Khodam Begam.mp3,mp3
483,Hilat Raha Kon,Ebi,Ziyarat,7,1993,05:29,/var/home/miladsharifiteh/Music/Various Artists/Ziyarat/7-Hilat Raha Kon.mp3,mp3
484,Khakestari,Ebi,Avang 31,1,1975,04:42,/var/home/miladsharifiteh/Music/Various Artists/Avang 31/1-Khakestari.mp3,mp3
485,Az To Khoundan,Sattar,Avang 31,10,1975,05:36,/var/home/miladsharifiteh/Music/Various Artists/Avang 31/10-Az To Khoundan.mp3,mp3
486,Mano Natarsoun,Sattar,Avang 31,11,1975,05:35,/var/home/miladsharifiteh/Music/Various Artists/Avang 31/11-Mano Natarsoun.mp3,mp3
487,Sarsepordeh,Sattar,Avang 31,12,1975,03:58,/var/home/miladsharifiteh/Music/Various Artists/Avang 31/12-Sarsepordeh.mp3,mp3
488,Avazeh Khan,Sattar,Avang 31,13,1975,04:43,/var/home/miladsharifiteh/Music/Various Artists/Avang 31/13-Avazeh Khan.mp3,mp3
489,Shabzadeh,Ebi,Avang 31,2,1975,04:53,/var/home/miladsharifiteh/Music/Various Artists/Avang 31/2-Shabzadeh.mp3,mp3
490,Nazi Naz Kon,Ebi,Avang 31,3,1975,05:02,/var/home/miladsharifiteh/Music/Various Artists/Avang 31/3-Nazi Naz Kon.mp3,mp3
491,Kandou,Ebi,Avang 31,4,1975,04:29,/var/home/miladsharifiteh/Music/Various Artists/Avang 31/4-Kandou.mp3,mp3
492,Pouste Shir,Ebi,Avang 31,5,1975,03:09,/var/home/miladsharifiteh/Music/Various Artists/Avang 31/5-Pouste Shir.mp3,mp3
493,Shekar,Ebi,Avang 31,6,1975,03:31,/var/home/miladsharifiteh/Music/Various Artists/Avang 31/6-Shekar.mp3,mp3
494,Asal,Ebi,Avang 31,7,1975,04:15,/var/home/miladsharifiteh/Music/Various Artists/Avang 31/7-Asal.mp3,mp3
495,Seyde Del,Sattar,Avang 31,8,1975,04:36,/var/home/miladsharifiteh/Music/Various Artists/Avang 31/8-Seyde Del.mp3,mp3
496,Golnar,Sattar,Avang 31,9,1975,05:32,/var/home/miladsharifiteh/Music/Various Artists/Avang 31/9-Golnar.mp3,mp3
497,Bouye Nouno Bouye Gandom,Mahasti Ft Sattar,Gole Gandom,1,2000,04:08,/var/home/miladsharifiteh/Music/Various Artists/Gole Gandom/1-Bouye Nouno Bouye Gandom.mp3,mp3
498,Ahou,Sattar,Gole Gandom,2,2000,04:55,/var/home/miladsharifiteh/Music/Various Artists/Gole Gandom/2-Ahou.mp3,mp3
499,Mehman,Mahasti,Gole Gandom,3,2000,04:51,/var/home/miladsharifiteh/Music/Various Artists/Gole Gandom/3-Mehman.mp3,mp3
500,Az To Chi Moundeh Baghi,Sattar,Gole Gandom,4,2000,05:06,/var/home/miladsharifiteh/Music/Various Artists/Gole Gandom/4-Az To Chi Moundeh Baghi.mp3,mp3
501,Zanjire Eshgh,Mahasti,Gole Gandom,5,2000,04:37,/var/home/miladsharifiteh/Music/Various Artists/Gole Gandom/5-Zanjire Eshgh.mp3,mp3
502,Joune Jounam,Sattar,Gole Gandom,6,2000,05:04,/var/home/miladsharifiteh/Music/Various Artists/Gole Gandom/6-Joune Jounam.mp3,mp3
503,Nothaye Jodaei,Mahasti,Gole Gandom,7,2000,04:00,/var/home/miladsharifiteh/Music/Various Artists/Gole Gandom/7-Nothaye Jodaei.mp3,mp3
504,Mix,Mahasti Ft Sattar,Gole Gandom,8,2000,05:12,/var/home/miladsharifiteh/Music/Various Artists/Gole Gandom/8-Mix.mp3,mp3
505,Dele Kouchoulou,Mahasti,Taraneye Sal,2,1985,06:06,/var/home/miladsharifiteh/Music/Various Artists/Taraneye Sal/2-Dele Kouchoulou.mp3,mp3
506,Kashki Douset Nadashtam,Hayedeh,Taraneye Sal,3,1985,05:55,/var/home/miladsharifiteh/Music/Various Artists/Taraneye Sal/3-Kashki Douset Nadashtam.mp3,mp3
507,Taraneye Sal (Instrumental),Anoushirvan Rohani,Taraneye Sal,4,1985,01:28,/var/home/miladsharifiteh/Music/Various Artists/Taraneye Sal/4-Taraneye Sal (Instrumental).mp3,mp3
508,Sarab,Hayedeh,Taraneye Sal,5,1985,04:19,/var/home/miladsharifiteh/Music/Various Artists/Taraneye Sal/5-Sarab.mp3,mp3
509,Ey Yare Man,Hayedeh,Taraneye Sal,6,1985,07:05,/var/home/miladsharifiteh/Music/Various Artists/Taraneye Sal/6-Ey Yare Man.mp3,mp3
510,Avaze Jodaei,Moein,Taraneye Sal,7,1985,04:32,/var/home/miladsharifiteh/Music/Various Artists/Taraneye Sal/7-Avaze Jodaei.mp3,mp3
511,Havas,Moein,Taraneye Sal,8,1985,06:18,/var/home/miladsharifiteh/Music/Various Artists/Taraneye Sal/8-Havas.mp3,mp3
512,Havas (Instrumental),Anoushirvan Rohani,Taraneye Sal,9,1985,04:53,/var/home/miladsharifiteh/Music/Various Artists/Taraneye Sal/9-Havas (Instrumental).mp3,mp3
513,Taraneye Sal,Hayedeh,Taraneye Sal,1,1985,05:41,/var/home/miladsharifiteh/Music/Various Artists/Taraneye Sal/1-Taraneye Sal.mp3,mp3
514,Ketabe Hasti,Hayedeh,Oje Seda,10,1997,03:40,/var/home/miladsharifiteh/Music/Various Artists/Oje Seda/10-Ketabe Hasti.mp3,mp3
515,Jomjomak,Mahasti,Oje Seda,11,1997,04:54,/var/home/miladsharifiteh/Music/Various Artists/Oje Seda/11-Jomjomak.mp3,mp3
516,Faryad,Hayedeh,Oje Seda,12,1997,05:11,/var/home/miladsharifiteh/Music/Various Artists/Oje Seda/12-Faryad.mp3,mp3
517,Raze Khelghat I,Mahasti,Oje Seda,2,1997,05:08,/var/home/miladsharifiteh/Music/Various Artists/Oje Seda/2-Raze Khelghat I.mp3,mp3
518,Fadat Begardam,Hayedeh,Oje Seda,3,1997,04:20,/var/home/miladsharifiteh/Music/Various Artists/Oje Seda/3-Fadat Begardam.mp3,mp3
519,Ghomare Zendegi,Mahasti,Oje Seda,4,1997,03:56,/var/home/miladsharifiteh/Music/Various Artists/Oje Seda/4-Ghomare Zendegi.mp3,mp3
520,Harfe Tazeh,Hayedeh,Oje Seda,5,1997,04:24,/var/home/miladsharifiteh/Music/Various Artists/Oje Seda/5-Harfe Tazeh.mp3,mp3
521,Raze Khelghat II,Anoushirvan Rohani,Oje Seda,6,1997,02:57,/var/home/miladsharifiteh/Music/Various Artists/Oje Seda/6-Raze Khelghat II.mp3,mp3
522,Dele Kouchoulou,Mahasti,Oje Seda,7,1997,04:33,/var/home/miladsharifiteh/Music/Various Artists/Oje Seda/7-Dele Kouchoulou.mp3,mp3
523,Sarab,Hayedeh,Oje Seda,8,1997,04:21,/var/home/miladsharifiteh/Music/Various Artists/Oje Seda/8-Sarab.mp3,mp3
524,Yade To,Mahasti,Oje Seda,9,1997,02:45,/var/home/miladsharifiteh/Music/Various Artists/Oje Seda/9-Yade To.mp3,mp3
525,Minaye Del,Hayedeh,Oje Seda,1,1997,04:19,/var/home/miladsharifiteh/Music/Various Artists/Oje Seda/1-Minaye Del.mp3,mp3
526,Shabe Eshgh,Hayedeh,Khatereh 4,1,1985,05:10,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 4/1-Shabe Eshgh.mp3,mp3
527,Gole Naz,Sattar,Khatereh 4,2,1985,06:25,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 4/2-Gole Naz.mp3,mp3
528,Ghesseye Eshgh,Ebi,Khatereh 4,3,1985,04:11,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 4/3-Ghesseye Eshgh.mp3,mp3
529,Shabe Eyd,Hayedeh,Khatereh 4,4,1985,04:27,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 4/4-Shabe Eyd.mp3,mp3
530,Bot Shekan,Sadegh Nojouki,Khatereh 4,5,1985,05:02,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 4/5-Bot Shekan.mp3,mp3
531,Fadat Sham,Mahasti,Khatereh 4,6,1985,06:01,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 4/6-Fadat Sham.mp3,mp3
532,Tarikhe Eshgh,Hayedeh,Khatereh 4,7,1985,06:03,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 4/7-Tarikhe Eshgh.mp3,mp3
533,Ancient Gods,Pascual DeGállego,Candle,1,2016,01:16,/var/home/miladsharifiteh/Music/Various Artists/Candle/1-Ancient Gods.mp3,mp3
534,Candle,Pascual DeGállego,Candle,2,2016,03:13,/var/home/miladsharifiteh/Music/Various Artists/Candle/2-Candle.mp3,mp3
535,Great Summit of Fire,Pascual DeGállego,Candle,3,2016,03:10,/var/home/miladsharifiteh/Music/Various Artists/Candle/3-Great Summit of Fire.mp3,mp3
536,The Purple Swamp,Pascual DeGállego,Candle,4,2016,01:41,/var/home/miladsharifiteh/Music/Various Artists/Candle/4-The Purple Swamp.mp3,mp3
537,The Toad King,Pascual DeGállego,Candle,5,2016,01:43,/var/home/miladsharifiteh/Music/Various Artists/Candle/5-The Toad King.mp3,mp3
538,Teku's Journey,Pascual DeGállego,Candle,6,2016,02:26,/var/home/miladsharifiteh/Music/Various Artists/Candle/6-Teku's Journey.mp3,mp3
539,The Trinket Vendor,Pascual DeGállego,Candle,7,2016,01:13,/var/home/miladsharifiteh/Music/Various Artists/Candle/7-The Trinket Vendor.mp3,mp3
540,Danger Lies Ahead,Pascual DeGállego,Candle,8,2016,00:50,/var/home/miladsharifiteh/Music/Various Artists/Candle/8-Danger Lies Ahead.mp3,mp3
541,Deep Within the Forest,Pascual DeGállego,Candle,9,2016,03:30,/var/home/miladsharifiteh/Music/Various Artists/Candle/9-Deep Within the Forest.mp3,mp3
542,No Time to Lose,Pascual DeGállego,Candle,10,2016,01:36,/var/home/miladsharifiteh/Music/Various Artists/Candle/10-No Time to Lose.mp3,mp3
543,Gorillas' Nest,Pascual DeGállego,Candle,11,2016,02:56,/var/home/miladsharifiteh/Music/Various Artists/Candle/11-Gorillas' Nest.mp3,mp3
544,The Gratitude of Mother Monkey,Pascual DeGállego,Candle,12,2016,00:17,/var/home/miladsharifiteh/Music/Various Artists/Candle/12-The Gratitude of Mother Monkey.mp3,mp3
545,Under the Rain,Pascual DeGállego,Candle,13,2016,02:56,/var/home/miladsharifiteh/Music/Various Artists/Candle/13-Under the Rain.mp3,mp3
546,Through the Great Cavern,Pascual DeGállego,Candle,14,2016,02:50,/var/home/miladsharifiteh/Music/Various Artists/Candle/14-Through the Great Cavern.mp3,mp3
547,Forgotten Arts,Pascual DeGállego,Candle,15,2016,02:55,/var/home/miladsharifiteh/Music/Various Artists/Candle/15-Forgotten Arts.mp3,mp3
548,The Wakcha,Pascual DeGállego,Candle,16,2016,00:53,/var/home/miladsharifiteh/Music/Various Artists/Candle/16-The Wakcha.mp3,mp3
549,Trapped in a Cage,Hernán Ojuel,Candle,17,2016,03:12,/var/home/miladsharifiteh/Music/Various Artists/Candle/17-Trapped in a Cage.mp3,mp3
550,The Diwus,Pascual DeGállego,Candle,18,2016,01:33,/var/home/miladsharifiteh/Music/Various Artists/Candle/18-The Diwus.mp3,mp3
551,Tziquinahá,Pascual DeGállego,Candle,19,2016,03:36,/var/home/miladsharifiteh/Music/Various Artists/Candle/19-Tziquinahá.mp3,mp3
552,The Hot Springs Resort,Pascual DeGállego,Candle,20,2016,02:07,/var/home/miladsharifiteh/Music/Various Artists/Candle/20-The Hot Springs Resort.mp3,mp3
553,A Dance of Cultists,Rubén Rincón,Candle,21,2016,01:54,/var/home/miladsharifiteh/Music/Various Artists/Candle/21-A Dance of Cultists.mp3,mp3
554,The Great Wooden Temple,Pascual DeGállego,Candle,22,2016,02:52,/var/home/miladsharifiteh/Music/Various Artists/Candle/22-The Great Wooden Temple.mp3,mp3
555,The End of a Journey,Pascual DeGállego,Candle,23,2016,01:12,/var/home/miladsharifiteh/Music/Various Artists/Candle/23-The End of a Journey.mp3,mp3
556,Que Llegue la Aurora,Hernán Ojuel,Candle,24,2016,06:27,/var/home/miladsharifiteh/Music/Various Artists/Candle/24-Que Llegue la Aurora.mp3,mp3
557,Legends,Rubén Rincón,Candle,25,2016,02:57,/var/home/miladsharifiteh/Music/Various Artists/Candle/25-Legends.mp3,mp3
558,Farewell,Hernán Ojuel,Candle,26,2016,01:56,/var/home/miladsharifiteh/Music/Various Artists/Candle/26-Farewell.mp3,mp3
559,The Ferrywoman's Song,Hernán Ojuel,Candle,27,2016,03:18,/var/home/miladsharifiteh/Music/Various Artists/Candle/27-The Ferrywoman's Song.mp3,mp3
560,Reunion,Hernán Ojuel,Candle,28,2016,06:22,/var/home/miladsharifiteh/Music/Various Artists/Candle/28-Reunion.mp3,mp3
561,Puzzles and Riddles,Pascual DeGállego,Candle,29,2016,02:15,/var/home/miladsharifiteh/Music/Various Artists/Candle/29-Puzzles and Riddles.mp3,mp3
562,The Gread Secret,Rubén Rincón,Candle,30,2016,04:46,/var/home/miladsharifiteh/Music/Various Artists/Candle/30-The Gread Secret.mp3,mp3
563,Ba To,Ebi,Khodahafez Tehran,1,1982,06:11,/var/home/miladsharifiteh/Music/Various Artists/Khodahafez Tehran/1-Ba To.mp3,mp3
564,Baroun Barouneh,Shahram Shabpareh,Khodahafez Tehran,2,1982,06:51,/var/home/miladsharifiteh/Music/Various Artists/Khodahafez Tehran/2-Baroun Barouneh.mp3,mp3
565,Khouneh (Choir),Ebi,Khodahafez Tehran,3,1982,03:41,/var/home/miladsharifiteh/Music/Various Artists/Khodahafez Tehran/3-Khouneh (Choir).mp3,mp3
566,Sarnevesht,Shahram Shabpareh,Khodahafez Tehran,4,1982,05:06,/var/home/miladsharifiteh/Music/Various Artists/Khodahafez Tehran/4-Sarnevesht.mp3,mp3
567,Pedar,Shahrokh,Khodahafez Tehran,5,1982,04:05,/var/home/miladsharifiteh/Music/Various Artists/Khodahafez Tehran/5-Pedar.mp3,mp3
568,Khouneh,Ebi,Khodahafez Tehran,6,1982,06:21,/var/home/miladsharifiteh/Music/Various Artists/Khodahafez Tehran/6-Khouneh.mp3,mp3
569,Vay Delam,Shahram Shabpareh,Khodahafez Tehran,7,1982,06:05,/var/home/miladsharifiteh/Music/Various Artists/Khodahafez Tehran/7-Vay Delam.mp3,mp3
570,Khodahafez Tehran (Music),Instrumental,Khodahafez Tehran,8,1982,03:31,/var/home/miladsharifiteh/Music/Various Artists/Khodahafez Tehran/8-Khodahafez Tehran (Music).mp3,mp3
571,Manzel Be Manzel,Ebi,Atal Matal,1,1994,04:33,/var/home/miladsharifiteh/Music/Various Artists/Atal Matal/1-Manzel Be Manzel.mp3,mp3
572,Khabare Tazeh,Ebi,Atal Matal,2,1994,05:20,/var/home/miladsharifiteh/Music/Various Artists/Atal Matal/2-Khabare Tazeh.mp3,mp3
573,Begou Ey Yar Begou,Ebi,Atal Matal,3,1994,04:38,/var/home/miladsharifiteh/Music/Various Artists/Atal Matal/3-Begou Ey Yar Begou.mp3,mp3
574,Golaye Laleh Abbasi,Leyla Forouhar,Atal Matal,4,1994,04:11,/var/home/miladsharifiteh/Music/Various Artists/Atal Matal/4-Golaye Laleh Abbasi.mp3,mp3
575,Atal Matal,Leyla Forouhar,Atal Matal,5,1994,05:30,/var/home/miladsharifiteh/Music/Various Artists/Atal Matal/5-Atal Matal.mp3,mp3
576,Hasrat,Leyla Forouhar,Atal Matal,6,1994,04:17,/var/home/miladsharifiteh/Music/Various Artists/Atal Matal/6-Hasrat.mp3,mp3
577,Nouno Paniro Sabzi,Ebi Ft Dariush,Greatest Hits (Ebi & Dariush),31,2002,09:08,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/31-Nouno Paniro Sabzi.mp3,mp3
578,Medade Rangi,Ebi,Greatest Hits (Ebi & Dariush),40,2002,05:05,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/40-Medade Rangi.mp3,mp3
579,Cheshme Man,Dariush,Greatest Hits (Ebi & Dariush),41,2002,05:13,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/41-Cheshme Man.mp3,mp3
580,Bouye Gandom (Overtour),Dariush,Greatest Hits (Ebi & Dariush),32,2002,01:39,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/32-Bouye Gandom (Overtour).mp3,mp3
581,Bouye Gandom,Dariush,Greatest Hits (Ebi & Dariush),33,2002,06:59,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/33-Bouye Gandom.mp3,mp3
582,Ghorbat,Ebi,Greatest Hits (Ebi & Dariush),34,2002,04:54,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/34-Ghorbat.mp3,mp3
583,Rahaei,Dariush,Greatest Hits (Ebi & Dariush),35,2002,06:18,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/35-Rahaei.mp3,mp3
584,Pichak,Ebi,Greatest Hits (Ebi & Dariush),36,2002,04:02,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/36-Pichak.mp3,mp3
585,Yase Parpar,Dariush,Greatest Hits (Ebi & Dariush),37,2002,07:24,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/37-Yase Parpar.mp3,mp3
586,Safar,Ebi,Greatest Hits (Ebi & Dariush),38,2002,04:58,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/38-Safar.mp3,mp3
587,Fadaeiye Vatan,Dariush,Greatest Hits (Ebi & Dariush),39,2002,04:22,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/39-Fadaeiye Vatan.mp3,mp3
588,Mara Be Khaneam Bebar,Dariush,Greatest Hits (Ebi & Dariush),1,2002,05:26,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/1-Mara Be Khaneam Bebar.mp3,mp3
589,Badragheh,Ebi,Greatest Hits (Ebi & Dariush),10,2002,04:59,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/10-Badragheh.mp3,mp3
590,Pouste Shir,Ebi,Greatest Hits (Ebi & Dariush),2,2002,03:11,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/2-Pouste Shir.mp3,mp3
591,Nazanin,Dariush,Greatest Hits (Ebi & Dariush),3,2002,05:17,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/3-Nazanin.mp3,mp3
592,Shabzadeh,Ebi,Greatest Hits (Ebi & Dariush),4,2002,04:58,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/4-Shabzadeh.mp3,mp3
593,Ali Konkouri,Dariush,Greatest Hits (Ebi & Dariush),5,2002,04:57,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/5-Ali Konkouri.mp3,mp3
594,Kandou,Ebi,Greatest Hits (Ebi & Dariush),6,2002,04:32,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/6-Kandou.mp3,mp3
595,Hadeseh,Dariush,Greatest Hits (Ebi & Dariush),7,2002,05:33,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/7-Hadeseh.mp3,mp3
596,Shabe Marde Tanha,Ebi,Greatest Hits (Ebi & Dariush),8,2002,07:03,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/8-Shabe Marde Tanha.mp3,mp3
597,Nadim,Dariush,Greatest Hits (Ebi & Dariush),9,2002,04:47,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/9-Nadim.mp3,mp3
598,Khalij,Ebi,Greatest Hits (Ebi & Dariush),11,2002,04:23,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/11-Khalij.mp3,mp3
599,Gelayeh,Dariush,Greatest Hits (Ebi & Dariush),20,2002,15:31,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/20-Gelayeh.mp3,mp3
600,Salam,Dariush,Greatest Hits (Ebi & Dariush),12,2002,02:39,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/12-Salam.mp3,mp3
601,Sadegiye Mara Bebakhsh,Ebi,Greatest Hits (Ebi & Dariush),13,2002,04:27,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/13-Sadegiye Mara Bebakhsh.mp3,mp3
602,Lalaei,Dariush,Greatest Hits (Ebi & Dariush),14,2002,05:10,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/14-Lalaei.mp3,mp3
603,Shekar,Ebi,Greatest Hits (Ebi & Dariush),15,2002,03:41,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/15-Shekar.mp3,mp3
604,Sale Dohezar,Dariush,Greatest Hits (Ebi & Dariush),16,2002,05:28,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/16-Sale Dohezar.mp3,mp3
605,Nazi Naz Kon,Ebi,Greatest Hits (Ebi & Dariush),17,2002,05:12,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/17-Nazi Naz Kon.mp3,mp3
606,Be Man Nagou Douset Daram,Dariush,Greatest Hits (Ebi & Dariush),18,2002,04:18,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/18-Be Man Nagou Douset Daram.mp3,mp3
607,Asal,Ebi,Greatest Hits (Ebi & Dariush),19,2002,05:37,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/19-Asal.mp3,mp3
608,Niyayesh,Dariush,Greatest Hits (Ebi & Dariush),21,2002,06:05,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/21-Niyayesh.mp3,mp3
609,Golvajheh,Ebi,Greatest Hits (Ebi & Dariush),30,2002,04:25,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/30-Golvajheh.mp3,mp3
610,Jaebeye Javaher,Ebi,Greatest Hits (Ebi & Dariush),22,2002,04:18,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/22-Jaebeye Javaher.mp3,mp3
611,Zendouni,Dariush,Greatest Hits (Ebi & Dariush),23,2002,03:32,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/23-Zendouni.mp3,mp3
612,Shoma,Ebi,Greatest Hits (Ebi & Dariush),24,2002,04:43,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/24-Shoma.mp3,mp3
613,Ayeneh,Dariush,Greatest Hits (Ebi & Dariush),25,2002,05:04,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/25-Ayeneh.mp3,mp3
614,Kavir,Ebi,Greatest Hits (Ebi & Dariush),26,2002,04:06,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/26-Kavir.mp3,mp3
615,Sargardan,Dariush,Greatest Hits (Ebi & Dariush),27,2002,05:45,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/27-Sargardan.mp3,mp3
616,Khanoum Gol,Ebi,Greatest Hits (Ebi & Dariush),28,2002,04:10,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/28-Khanoum Gol.mp3,mp3
617,Rouzegare Namehraban,Dariush,Greatest Hits (Ebi & Dariush),29,2002,04:45,/var/home/miladsharifiteh/Music/Various Artists/Greatest Hits (Ebi & Dariush)/29-Rouzegare Namehraban.mp3,mp3
618,Hamseda,Dariush,Marmar,1,1990,04:48,/var/home/miladsharifiteh/Music/Various Artists/Marmar/1-Hamseda.mp3,mp3
619,Marmar,Shohreh,Marmar,2,1990,05:24,/var/home/miladsharifiteh/Music/Various Artists/Marmar/2-Marmar.mp3,mp3
620,Shekast,Farzin,Marmar,3,1990,04:47,/var/home/miladsharifiteh/Music/Various Artists/Marmar/3-Shekast.mp3,mp3
621,Moamma,Shohreh,Marmar,4,1990,05:16,/var/home/miladsharifiteh/Music/Various Artists/Marmar/4-Moamma.mp3,mp3
622,Khaneye Sorkh,Ebi,Marmar,5,1990,05:02,/var/home/miladsharifiteh/Music/Various Artists/Marmar/5-Khaneye Sorkh.mp3,mp3
623,Parandeye Mohajer,Dariush,Marmar,6,1990,06:16,/var/home/miladsharifiteh/Music/Various Artists/Marmar/6-Parandeye Mohajer.mp3,mp3
624,Part I,Mahasti Ft Sattar,Bazme Bahare Asheghan,1,1996,40:44,/var/home/miladsharifiteh/Music/Various Artists/Bazme Bahare Asheghan/1-Part I.mp3,mp3
625,Part II,Mahasti Ft Sattar,Bazme Bahare Asheghan,2,1996,33:17,/var/home/miladsharifiteh/Music/Various Artists/Bazme Bahare Asheghan/2-Part II.mp3,mp3
