ID,Title,Artist,Album,Track,Date,Length,Path,Format
473,Tazeh,Mahasti,Sepidedam,8,1991,03:44,/var/home/miladsharifiteh/Music/Mahasti/Sepidedam/8-Tazeh.mp3,mp3
474,Begozar,Mahasti,Sepidedam,9,1991,04:46,/var/home/miladsharifiteh/Music/Mahasti/Sepidedam/9-Begozar.mp3,mp3
475,Ashki Baram Namoundeh,Mahasti,Behtarin Taranehayash 2,1,1976,03:29,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 2/1-Ashki Baram Namoundeh.mp3,mp3
476,Saghi,Mahasti,Behtarin Taranehayash 2,10,1976,06:16,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 2/10-Saghi.mp3,mp3
477,Del Ke Gonahi Nadareh,Mahasti,Behtarin Taranehayash 2,2,1976,04:04,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 2/2-Del Ke Gonahi Nadareh.mp3,mp3
478,Dele Mennat Kesh,Mahasti,Behtarin Taranehayash 2,3,1976,05:50,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 2/3-Dele Mennat Kesh.mp3,mp3
479,Vay Be Halet,Mahasti,Behtarin Taranehayash 2,4,1976,03:10,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 2/4-Vay Be Halet.mp3,mp3
480,Khouneh Tekouni,Mahasti,Behtarin Taranehayash 2,5,1976,03:08,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 2/5-Khouneh Tekouni.mp3,mp3
481,Jodaeiye To,Mahasti,Behtarin Taranehayash 2,6,1976,05:15,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 2/6-Jodaeiye To.mp3,mp3
482,Digeh Base,Mahasti,Behtarin Taranehayash 2,7,1976,05:18,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 2/7-Digeh Base.mp3,mp3
483,Delo Del,Mahasti,Behtarin Taranehayash 2,8,1976,05:28,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 2/8-Delo Del.mp3,mp3
484,Bastare Gham,Mahasti,Behtarin Taranehayash 2,9,1976,06:56,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 2/9-Bastare Gham.mp3,mp3
485,Dota Cheshmoun,Mahasti,Dota Cheshmoun - Rosvaei,1,1973,03:58,/var/home/miladsharifiteh/Music/Mahasti/Dota Cheshmoun - Rosvaei/1-Dota Cheshmoun.mp3,mp3
486,Rosvaei,Mahasti,Dota Cheshmoun - Rosvaei,2,1973,05:23,/var/home/miladsharifiteh/Music/Mahasti/Dota Cheshmoun - Rosvaei/2-Rosvaei.mp3,mp3
487,Baroune Ehsas,Mahasti,Havaye Asheghi,1,1998,04:33,/var/home/miladsharifiteh/Music/Mahasti/Havaye Asheghi/1-Baroune Ehsas.mp3,mp3
488,Hezar Bouneh,Mahasti,Havaye Asheghi,2,1998,04:01,/var/home/miladsharifiteh/Music/Mahasti/Havaye Asheghi/2-Hezar Bouneh.mp3,mp3
489,Sharik,Mahasti,Havaye Asheghi,3,1998,05:18,/var/home/miladsharifiteh/Music/Mahasti/Havaye Asheghi/3-Sharik.mp3,mp3
490,Havaye Asheghi,Mahasti,Havaye Asheghi,4,1998,04:51,/var/home/miladsharifiteh/Music/Mahasti/Havaye Asheghi/4-Havaye Asheghi.mp3,mp3
491,Havasbaz,Mahasti,Havaye Asheghi,5,1998,04:42,/var/home/miladsharifiteh/Music/Mahasti/Havaye Asheghi/5-Havasbaz.mp3,mp3
492,Hezar Sal Engar Toro Nadidam,Mahasti,Havaye Asheghi,6,1998,04:28,/var/home/miladsharifiteh/Music/Mahasti/Havaye Asheghi/6-Hezar Sal Engar Toro Nadidam.mp3,mp3
493,Mosafer,Mahasti,Mosafer,1,1992,04:28,/var/home/miladsharifiteh/Music/Mahasti/Mosafer/1-Mosafer.mp3,mp3
494,Azizam,Mahasti,Mosafer,2,1992,07:09,/var/home/miladsharifiteh/Music/Mahasti/Mosafer/2-Azizam.mp3,mp3
495,Sayeye Eshgh,Mahasti,Mosafer,3,1992,05:46,/var/home/miladsharifiteh/Music/Mahasti/Mosafer/3-Sayeye Eshgh.mp3,mp3
496,Eshghe Pak,Mahasti,Mosafer,4,1992,07:04,/var/home/miladsharifiteh/Music/Mahasti/Mosafer/4-Eshghe Pak.mp3,mp3
497,Akharin Tabib,Mahasti,Mosafer,5,1992,05:33,/var/home/miladsharifiteh/Music/Mahasti/Mosafer/5-Akharin Tabib.mp3,mp3
498,Ghafas,Mahasti,Mosafer,6,1992,04:07,/var/home/miladsharifiteh/Music/Mahasti/Mosafer/6-Ghafas.mp3,mp3
499,Ahange Khali,Mahasti,40 Golden Hits,1,2008,01:32,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/1-Ahange Khali.mp3,mp3
500,Taghsire Tost,Mahasti,40 Golden Hits,10,2008,03:56,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/10-Taghsire Tost.mp3,mp3
501,Mosafer,Mahasti,40 Golden Hits,2,2008,02:59,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/2-Mosafer.mp3,mp3
502,Mounes,Mahasti,40 Golden Hits,3,2008,03:41,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/3-Mounes.mp3,mp3
503,Meykhouneh Bisharabeh,Mahasti,40 Golden Hits,4,2008,05:45,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/4-Meykhouneh Bisharabeh.mp3,mp3
504,Dare  Basteh,Mahasti,40 Golden Hits,5,2008,05:01,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/5-Dare Basteh.mp3,mp3
505,Labkhand,Mahasti,40 Golden Hits,6,2008,05:14,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/6-Labkhand.mp3,mp3
506,Hoseleye Asheghi Nadaram,Mahasti,40 Golden Hits,7,2008,05:32,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/7-Hoseleye Asheghi Nadaram.mp3,mp3
507,Bi Mohabbat,Mahasti,40 Golden Hits,8,2008,07:58,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/8-Bi Mohabbat.mp3,mp3
508,Khoube Man,Mahasti,40 Golden Hits,9,2008,05:42,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/9-Khoube Man.mp3,mp3
509,Azizam,Mahasti,40 Golden Hits,11,2008,07:13,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/11-Azizam.mp3,mp3
510,Delam,Mahasti,40 Golden Hits,20,2008,06:38,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/20-Delam.mp3,mp3
511,Sayeye Eshgh,Mahasti,40 Golden Hits,12,2008,05:47,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/12-Sayeye Eshgh.mp3,mp3
512,Haghighat,Mahasti,40 Golden Hits,13,2008,04:34,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/13-Haghighat.mp3,mp3
513,Bezar Man Khodam Basham,Mahasti,40 Golden Hits,14,2008,04:59,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/14-Bezar Man Khodam Basham.mp3,mp3
514,Babate Eshgh,Mahasti,40 Golden Hits,15,2008,05:27,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/15-Babate Eshgh.mp3,mp3
515,Nazi Nazi,Mahasti,40 Golden Hits,16,2008,03:50,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/16-Nazi Nazi.mp3,mp3
516,To Bezan Ta Man Beraghsam,Mahasti,40 Golden Hits,17,2008,03:11,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/17-To Bezan Ta Man Beraghsam.mp3,mp3
517,Sahar,Mahasti,40 Golden Hits,18,2008,03:03,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/18-Sahar.mp3,mp3
518,Modara,Mahasti,40 Golden Hits,19,2008,05:03,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/19-Modara.mp3,mp3
519,Sepidedam,Mahasti,40 Golden Hits,21,2008,06:30,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/21-Sepidedam.mp3,mp3
520,Saboure Sharghi,Mahasti,40 Golden Hits,30,2008,04:51,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/30-Saboure Sharghi.mp3,mp3
521,Taeneh,Mahasti,40 Golden Hits,22,2008,05:11,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/22-Taeneh.mp3,mp3
522,Ashena,Mahasti,40 Golden Hits,23,2008,05:26,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/23-Ashena.mp3,mp3
523,Biya Benevisim,Mahasti,40 Golden Hits,24,2008,05:15,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/24-Biya Benevisim.mp3,mp3
524,Barge Gol,Mahasti,40 Golden Hits,25,2008,06:22,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/25-Barge Gol.mp3,mp3
525,Hanouzam Douset Daram,Mahasti,40 Golden Hits,26,2008,05:07,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/26-Hanouzam Douset Daram.mp3,mp3
526,Tazeh,Mahasti,40 Golden Hits,27,2008,03:44,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/27-Tazeh.mp3,mp3
527,Bogzar,Mahasti,40 Golden Hits,28,2008,04:46,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/28-Bogzar.mp3,mp3
528,Ghamgin Va Tanha,Mahasti,40 Golden Hits,29,2008,05:07,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/29-Ghamgin Va Tanha.mp3,mp3
529,Bas Kon,Mahasti,40 Golden Hits,31,2008,07:12,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/31-Bas Kon.mp3,mp3
530,Vedae,Mahasti,40 Golden Hits,40,2008,04:47,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/40-Vedae.mp3,mp3
531,Eshghe Pak,Mahasti,40 Golden Hits,32,2008,07:04,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/32-Eshghe Pak.mp3,mp3
532,Akharin Tabib,Mahasti,40 Golden Hits,33,2008,05:34,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/33-Akharin Tabib.mp3,mp3
533,Nafas,Mahasti,40 Golden Hits,34,2008,04:10,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/34-Nafas.mp3,mp3
534,Masti,Mahasti,40 Golden Hits,35,2008,07:39,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/35-Masti.mp3,mp3
535,Asir,Mahasti,40 Golden Hits,36,2008,04:58,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/36-Asir.mp3,mp3
536,Parastouha,Mahasti,40 Golden Hits,37,2008,05:40,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/37-Parastouha.mp3,mp3
537,Mohabbat,Mahasti,40 Golden Hits,38,2008,05:23,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/38-Mohabbat.mp3,mp3
538,Delhaye Khasteh,Mahasti,40 Golden Hits,39,2008,06:25,/var/home/miladsharifiteh/Music/Mahasti/40 Golden Hits/39-Delhaye Khasteh.mp3,mp3
539,Binava Del,Mahasti,Binava Del,1,1990,05:08,/var/home/miladsharifiteh/Music/Mahasti/Binava Del/1-Binava Del.mp3,mp3
540,Yade Ou,Mahasti,Binava Del,10,1990,02:42,/var/home/miladsharifiteh/Music/Mahasti/Binava Del/10-Yade Ou.mp3,mp3
541,Dele Kouchoulou,Mahasti,Binava Del,11,1990,06:06,/var/home/miladsharifiteh/Music/Mahasti/Binava Del/11-Dele Kouchoulou.mp3,mp3
542,Raze Khelghat,Mahasti,Binava Del,12,1990,05:06,/var/home/miladsharifiteh/Music/Mahasti/Binava Del/12-Raze Khelghat.mp3,mp3
543,Darde Ghorbat Live,Mahasti,Binava Del,13,1990,04:03,/var/home/miladsharifiteh/Music/Mahasti/Binava Del/13-Darde Ghorbat.mp3,mp3
544,Dele Kouchoulou (London),Mahasti,Binava Del,14,1990,04:32,/var/home/miladsharifiteh/Music/Mahasti/Binava Del/14-Dele Kouchoulou (London).mp3,mp3
545,Dele Shekasteh (Bikalam),Mahasti,Binava Del,15,1990,03:07,/var/home/miladsharifiteh/Music/Mahasti/Binava Del/15-Dele Shekasteh (Bikalam).mp3,mp3
546,Fadat Sham,Mahasti,Binava Del,2,1990,05:59,/var/home/miladsharifiteh/Music/Mahasti/Binava Del/2-Fadat Sham.mp3,mp3
547,Lahzeye Masti,Mahasti,Binava Del,3,1990,05:31,/var/home/miladsharifiteh/Music/Mahasti/Binava Del/3-Lahzeye Masti.mp3,mp3
548,Darde Ghorbat,Mahasti,Binava Del,4,1990,03:00,/var/home/miladsharifiteh/Music/Mahasti/Binava Del/4-Darde Ghorbat.mp3,mp3
549,Dele Shekasteh,Mahasti,Binava Del,5,1990,04:48,/var/home/miladsharifiteh/Music/Mahasti/Binava Del/5-Dele Shekasteh.mp3,mp3
550,Vatan,Mahasti,Binava Del,6,1990,05:41,/var/home/miladsharifiteh/Music/Mahasti/Binava Del/6-Vatan.mp3,mp3
551,Rouze Milad,Mahasti,Binava Del,7,1990,06:29,/var/home/miladsharifiteh/Music/Mahasti/Binava Del/7-Rouze Milad.mp3,mp3
552,To Bezan Ta Man Beraghsam,Mahasti,Binava Del,8,1990,03:15,/var/home/miladsharifiteh/Music/Mahasti/Binava Del/8-To Bezan Ta Man Beraghsam.mp3,mp3
553,Leyli Va Majnoun,Mahasti,Binava Del,9,1990,03:43,/var/home/miladsharifiteh/Music/Mahasti/Binava Del/9-Leyli Va Majnoun.mp3,mp3
554,Ghasam,Mahasti,Ghasam 2,1,1993,04:23,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 2/1-Ghasam.mp3,mp3
555,Dele Mennat Kesh,Mahasti,Ghasam 2,10,1993,06:00,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 2/10-Dele Mennat Kesh.mp3,mp3
556,Bacheh Nasho Ey Del,Mahasti,Ghasam 2,11,1993,03:43,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 2/11-Bacheh Nasho Ey Del.mp3,mp3
557,Vay Be Halet,Mahasti,Ghasam 2,12,1993,04:57,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 2/12-Vay Be Halet.mp3,mp3
558,Khouneh Tekouni,Mahasti,Ghasam 2,13,1993,03:08,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 2/13-Khouneh Tekouni.mp3,mp3
559,Jodaei,Mahasti,Ghasam 2,14,1993,05:19,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 2/14-Jodaei.mp3,mp3
560,Man Che Konam,Mahasti,Ghasam 2,2,1993,04:30,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 2/2-Man Che Konam.mp3,mp3
561,Bazicheh,Mahasti,Ghasam 2,3,1993,04:22,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 2/3-Bazicheh.mp3,mp3
562,Namiri Elahi,Mahasti,Ghasam 2,4,1993,04:30,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 2/4-Namiri Elahi.mp3,mp3
563,Elahi Bemouni,Mahasti,Ghasam 2,8,1993,05:18,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 2/8-Elahi Bemouni.mp3,mp3
564,Morghe Tokhm Tala,Mahasti,Ghasam 2,9,1993,04:54,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 2/9-Morghe Tokhm Tala.mp3,mp3
565,Nemikhamet,Mahasti,Ghasam 2,5,1993,03:59,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 2/5-Nemikhamet.mp3,mp3
566,Ashki Baram Namoundeh,Mahasti,Ghasam 2,6,1993,03:40,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 2/6-Ashki Baram Namoundeh.mp3,mp3
567,Darya,Mahasti,Ghasam 2,7,1993,04:06,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 2/7-Darya.mp3,mp3
568,Khouneh Tekouni,Mahasti,Khouneh Tekouni - Vay Be Halet,1,1973,03:08,/var/home/miladsharifiteh/Music/Mahasti/Khouneh Tekouni - Vay Be Halet/1-Khouneh Tekouni.mp3,mp3
569,Vay Be Halet,Mahasti,Khouneh Tekouni - Vay Be Halet,2,1973,04:52,/var/home/miladsharifiteh/Music/Mahasti/Khouneh Tekouni - Vay Be Halet/2-Vay Be Halet.mp3,mp3
570,Yade Ou,Mahasti,Royal,1,1973,02:41,/var/home/miladsharifiteh/Music/Mahasti/Royal/1-Yade Ou.mp3,mp3
571,Raze Khelghat,Mahasti,Royal,2,1973,07:44,/var/home/miladsharifiteh/Music/Mahasti/Royal/2-Raze Khelghat.mp3,mp3
572,Bar Aseman Neveshteh,Mahasti,Royal,3,1973,03:13,/var/home/miladsharifiteh/Music/Mahasti/Royal/3-Bar Aseman Neveshteh.mp3,mp3
573,Sokoute Javidan,Mahasti,Royal,4,1973,06:30,/var/home/miladsharifiteh/Music/Mahasti/Royal/4-Sokoute Javidan.mp3,mp3
574,Kakhe Viraneh,Mahasti,Royal,5,1973,03:34,/var/home/miladsharifiteh/Music/Mahasti/Royal/5-Kakhe Viraneh.mp3,mp3
575,Golhaye Rangarang (484),Mahasti,Royal,6,1973,05:20,/var/home/miladsharifiteh/Music/Mahasti/Royal/6-Golhaye Rangarang (484).mp3,mp3
576,Khodaya Chera,Mahasti,Royal,7,1973,03:24,/var/home/miladsharifiteh/Music/Mahasti/Royal/7-Khodaya Chera.mp3,mp3
577,Golhaye Rangarang (428),Mahasti,Royal,8,1973,09:48,/var/home/miladsharifiteh/Music/Mahasti/Royal/8-Golhaye Rangarang (428).mp3,mp3
578,Golhaye Rangarang (420),Mahasti,Royal,9,1973,08:46,/var/home/miladsharifiteh/Music/Mahasti/Royal/9-Golhaye Rangarang (420).mp3,mp3
